occupation,count,share,cumulative_share,ksco_major_code,ksco_major_label,rule_hit,confidence,needs_review,previous_code,previous_rule_hit,rationale
"전직 송배전설비 전기원, 현재 구직중",3,3e-06,0.999615,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 섬유 및 펠트 관련 선별원, 현재 구직중",3,3e-06,0.999618,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 디지털인쇄기 조작원, 현재 구직중",3,3e-06,0.999621,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 필름 생산기 조작원, 현재 구직중",2,2e-06,0.999623,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 전통차 조리사, 현재 구직중",2,2e-06,0.999625,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 조미 식품 생산기 조작원, 현재 구직중",2,2e-06,0.999627,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 마루 설치원, 현재 구직중",2,2e-06,0.999629,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 금속 주입원, 현재 구직중",2,2e-06,0.999631,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 그 외 토목 관련 기술자, 현재 구직중",2,2e-06,0.999633,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 건강식품 가공기 조작원, 현재 구직중",2,2e-06,0.999635,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
원근해 어부,2,2e-06,0.999637,6,????? ?? ???,v3fix:final low cleanup,medium,yes,other,no_rule,manual cleanup of remaining tiny-tail fallback
"전직 선박 기관사, 현재 구직중",2,2e-06,0.999639,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 식품 생산 관리자, 현재 구직중",2,2e-06,0.999641,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 그 외 비금속제품 관련 생산기 조작원, 현재 구직중",2,2e-06,0.999643,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 지휘자, 현재 구직중",2,2e-06,0.999645,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 그 외 아나운서 및 리포터, 현재 구직중",2,2e-06,0.999647,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 점술가, 현재 구직중",2,2e-06,0.999649,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 조경 계획 및 설계 기술자, 현재 구직중",2,2e-06,0.999651,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 그 외 사진 인화 및 현상기 조작원, 현재 구직중",2,2e-06,0.999653,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 이벤트 전문가, 현재 구직중",2,2e-06,0.999655,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 그 외 조적공 및 석재 부설원, 현재 구직중",2,2e-06,0.999657,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 천문 및 우주 과학 시험원, 현재 구직중",2,2e-06,0.999659,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 그 외 제품 생산 관련 관리자, 현재 구직중",2,2e-06,0.999661,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 그 외 작가, 현재 구직중",2,2e-06,0.999663,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 컴퓨터 운영 관리자, 현재 구직중",2,2e-06,0.999665,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 그 외 환경공학 관련 시험원, 현재 구직중",2,2e-06,0.999667,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 항공기 객실 승무원, 현재 구직중",2,2e-06,0.999669,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 민속신앙 관련 종사원, 현재 구직중",2,2e-06,0.999671,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 건설기계 조립원, 현재 구직중",2,2e-06,0.999673,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 펌프 장치 조작원, 현재 구직중",2,2e-06,0.999675,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 그 외 자산 운용가, 현재 구직중",2,2e-06,0.999677,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 하수 처리 장치 조작원, 현재 구직중",2,2e-06,0.999679,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 폐기물 처리 시험원, 현재 구직중",2,2e-06,0.999681,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 자동차 섀시 정비원, 현재 구직중",2,2e-06,0.999683,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
항공권 판매원,2,2e-06,0.999685,5,?? ???,kept:contains:판매,high,no,5,contains:판매,kept from draft; no stronger correction rule
"전직 기술 감독, 현재 구직중",2,2e-06,0.999687,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 심리학 연구원, 현재 구직중",2,2e-06,0.999689,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 수산학 연구원, 현재 구직중",2,2e-06,0.999691,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 건물 수리원, 현재 구직중",2,2e-06,0.999693,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 피부 관리사, 현재 구직중",2,2e-06,0.999695,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 사용자 경험 및 인터페이스 디자이너, 현재 구직중",2,2e-06,0.999697,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 경인쇄기 조작원, 현재 구직중",2,2e-06,0.999699,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 어업 시험원, 현재 구직중",2,2e-06,0.999701,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 색채 전문가, 현재 구직중",2,2e-06,0.999703,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 그 외 식문화 관련 전문가, 현재 구직중",2,2e-06,0.999705,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 크레인 설치 및 정비원, 현재 구직중",2,2e-06,0.999707,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 행사 전시 기획자, 현재 구직중",2,2e-06,0.999709,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 가구 수리원, 현재 구직중",2,2e-06,0.999711,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 정치학 연구원, 현재 구직중",2,2e-06,0.999713,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 무역 관련 관리자, 현재 구직중",2,2e-06,0.999715,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 주방장, 현재 구직중",2,2e-06,0.999717,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 철도 기관차 정비원, 현재 구직중",2,2e-06,0.999719,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 기업 인수 및 합병 전문가, 현재 구직중",2,2e-06,0.999721,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 목 공예원, 현재 구직중",2,2e-06,0.999723,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
육우 사육자,2,2e-06,0.999725,6,????? ?? ???,v3:사육자,medium,yes,other,no_rule,agriculture/livestock skilled
"전직 보석 세공원, 현재 구직중",2,2e-06,0.999727,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 중앙정부 고위 공무원, 현재 구직중",2,2e-06,0.999729,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 그 외 연극·영화 및 영상 관련 종사원, 현재 구직중",2,2e-06,0.999731,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 젖소 사육자, 현재 구직중",2,2e-06,0.999733,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 수력발전장치 운전원, 현재 구직중",2,2e-06,0.999735,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 내과 전문 의사, 현재 구직중",2,2e-06,0.999737,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 그 외 금융 및 보험 관련 전문가, 현재 구직중",2,2e-06,0.999739,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 조경원, 현재 구직중",2,2e-06,0.999741,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 노래방 서비스원, 현재 구직중",2,2e-06,0.999743,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 그 외 공예원, 현재 구직중",2,2e-06,0.999745,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 항공기 전기 설치원, 현재 구직중",2,2e-06,0.999747,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 도자기제품 생산기 조작원, 현재 구직중",2,2e-06,0.999749,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 종이상자 및 봉투 제조기 조작원, 현재 구직중",2,2e-06,0.999751,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 개그맨 및 코미디언, 현재 구직중",2,2e-06,0.999753,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 촬영기사, 현재 구직중",2,2e-06,0.999755,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 그 외 감독 및 연출가, 현재 구직중",2,2e-06,0.999757,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
"전직 디자인 관련 관리자, 현재 구직중",2,2e-06,0.999759,unemployed,??/?????,kept:contains:구직중,high,no,unemployed,contains:구직중,employment-status bucket is immutable
